id,dag_id,execution_date,state,run_id,external_trigger,conf,end_date,start_date,run_type,last_scheduling_decision,dag_hash,creating_job_id
1123,DAG_damage_return_etl2,"2021-01-07 10:13:50.470907",success,manual__2021-01-07T10:13:50.470907+00:00,1,...,"2021-01-07 10:13:53.508956","2021-01-07 10:13:50.475298",manual,"2021-01-07 10:13:53.505358",da9e47668ce045243bfbc955612039e9,NULL
1124,DAG_damage_return_etl2,"2021-01-07 12:15:03.928614",success,manual__2021-01-07T12:15:03.928614+00:00,1,...,"2021-01-07 12:15:06.426683","2021-01-07 12:15:03.931800",manual,"2021-01-07 12:15:06.422985",da9e47668ce045243bfbc955612039e9,NULL
1125,NULL,NULL,running,manual__2021-01-08T11:35:02.226818+00:00,1,...,NULL,"2021-01-08 11:35:02.234038",manual,"2021-01-08 11:40:04.720575",1780c0c87f50c2ad76c394988698863f,NULL
1146,NULL,NULL,running,manual__2021-01-15T06:29:54.020449+00:00,1,...,NULL,"2021-01-15 06:29:54.028414",manual,"2021-01-15 06:31:39.483408",02abb6ae9174c0892d5ca63a73a9b5cb,NULL
1432,a_template_dag,"2021-01-20 08:03:32.324123",success,manual__2021-01-20T08:03:32.324123+00:00,1,...,"2021-01-20 08:03:50.905694","2021-01-20 08:03:32.336816",DagRunType.MANUAL,"2021-01-20 08:03:50.901173",1674c67122386d62858fd40f38dcddec,NULL
1433,a_template_dag,"2021-01-20 08:30:00.000000",success,scheduled__2021-01-20T08:30:00+00:00,0,...,"2021-01-20 09:00:00.667406","2021-01-20 09:00:00.612707",DagRunType.SCHEDULED,"2021-01-20 09:00:00.662142",73c30be1d026581d85193e07c4b6ca13,1217
1434,a_template_dag,"2021-01-20 09:00:00.000000",success,scheduled__2021-01-20T09:00:00+00:00,0,...,"2021-01-20 09:30:00.699518","2021-01-20 09:30:00.653182",DagRunType.SCHEDULED,"2021-01-20 09:30:00.695895",669e5927ab13e51d2c9476e58121eb70,1217
1435,a_template_dag,"2021-01-20 09:30:00.000000",success,scheduled__2021-01-20T09:30:00+00:00,0,...,"2021-01-20 10:00:00.167198","2021-01-20 10:00:00.120437",DagRunType.SCHEDULED,"2021-01-20 10:00:00.163787",a3a28b338ba226aaf1b2727d5fa400f0,1217
1436,a_template_dag,"2021-01-20 10:05:00.000000",success,scheduled__2021-01-20T10:05:00+00:00,0,...,"2021-01-20 10:12:10.469907","2021-01-20 10:11:51.606145",DagRunType.SCHEDULED,"2021-01-20 10:12:10.466349",5b66be4d749b677b06d721b1d2e6382b,1217
1437,a_template_dag,"2021-01-20 10:10:00.000000",success,scheduled__2021-01-20T10:10:00+00:00,0,...,"2021-01-20 10:15:21.269713","2021-01-20 10:15:00.246776",DagRunType.SCHEDULED,"2021-01-20 10:15:21.266399",3b16dd92f0b7c5ecad8f543db0679b72,1217
1438,a_template_dag,"2021-01-20 10:15:00.000000",success,scheduled__2021-01-20T10:15:00+00:00,0,...,"2021-01-20 10:20:17.307408","2021-01-20 10:20:00.183788",DagRunType.SCHEDULED,"2021-01-20 10:20:17.300257",a31370283d1e46ed9df795b991f66bf8,1217
1439,a_template_dag,"2021-01-20 10:20:00.000000",success,scheduled__2021-01-20T10:20:00+00:00,0,...,"2021-01-20 10:25:17.813694","2021-01-20 10:25:00.322163",DagRunType.SCHEDULED,"2021-01-20 10:25:17.809345",cc5c31e16b98253efc7620043b5ea666,1217
1440,indagtemplate,"2021-01-20 11:30:00.000000",success,scheduled__2021-01-20T11:30:00+00:00,0,...,"2021-01-20 11:41:36.855347","2021-01-20 11:41:20.488830",DagRunType.SCHEDULED,"2021-01-20 11:41:36.851900",fac92c30de2e1c98f52b9c6790b12a72,1217
1441,indagtemplate,"2021-01-20 11:41:29.992576",success,manual__2021-01-20T11:41:29.992576+00:00,1,...,"2021-01-20 11:41:52.399323","2021-01-20 11:41:29.998549",DagRunType.MANUAL,"2021-01-20 11:41:52.394179",fac92c30de2e1c98f52b9c6790b12a72,NULL
1442,indagtemplate,"2021-01-20 11:50:00.000000",success,scheduled__2021-01-20T11:50:00+00:00,0,...,"2021-01-20 12:00:17.398568","2021-01-20 12:00:00.373529",DagRunType.SCHEDULED,"2021-01-20 12:00:17.395427",900eb5c437789c1001df77aef3f29740,1217
1443,indagtemplate,"2021-01-20 12:38:14.579442",success,manual__2021-01-20T12:38:14.579442+00:00,1,...,"2021-01-20 12:38:39.046157","2021-01-20 12:38:14.587222",DagRunType.MANUAL,"2021-01-20 12:38:39.038409",b76c10ffd4f990dc1e33b2976ff0c85d,NULL
1546,a_myssh_dag_id,"2021-01-27 06:57:24.429122",success,manual__2021-01-27T06:57:24.429122+00:00,1,...,"2021-01-27 07:02:35.870564","2021-01-27 06:57:24.440842",DagRunType.MANUAL,"2021-01-27 07:02:35.866595",549aa5b5ff2209785c039fbbc0a3f68e,NULL
1547,a_myssh_dag_id,"2021-01-27 06:58:00.000000",success,scheduled__2021-01-27T06:58:00+00:00,0,...,"2021-01-27 07:00:00.850190","2021-01-27 07:00:00.670393",DagRunType.SCHEDULED,"2021-01-27 07:00:00.846983",d3211d2cbf247a159d6bc88236b87002,1402
1555,a_myssh_dag_id,"2021-01-27 07:00:00.000000",success,scheduled__2021-01-27T07:00:00+00:00,0,...,"2021-01-27 07:02:02.167399","2021-01-27 07:02:02.103978",DagRunType.SCHEDULED,"2021-01-27 07:02:02.157457",2c4aed70e763491631c76fe35b5f0aa9,1402
1556,a_myssh_dag_id,"2021-01-27 07:02:22.016668",success,manual__2021-01-27T07:02:22.016668+00:00,1,...,"2021-01-27 07:02:29.153951","2021-01-27 07:02:22.028454",DagRunType.MANUAL,"2021-01-27 07:02:29.143901",549aa5b5ff2209785c039fbbc0a3f68e,NULL
1557,a_myssh_dag_id,"2021-01-27 07:04:00.000000",success,scheduled__2021-01-27T07:04:00+00:00,0,...,"2021-01-27 07:06:00.134519","2021-01-27 07:06:00.066953",DagRunType.SCHEDULED,"2021-01-27 07:06:00.126614",5c92a82816ca5c7b725bd12110d29ce3,1402
1558,a_myssh_dag_id,"2021-01-27 07:06:00.000000",success,scheduled__2021-01-27T07:06:00+00:00,0,...,"2021-01-27 07:08:00.323327","2021-01-27 07:08:00.258242",DagRunType.SCHEDULED,"2021-01-27 07:08:00.315882",dd60616a2cb8ff9da27acfd40e9965b8,1402
1559,a_myssh_dag_id,"2021-01-27 07:08:00.000000",success,scheduled__2021-01-27T07:08:00+00:00,0,...,"2021-01-27 07:10:00.615709","2021-01-27 07:10:00.571721",DagRunType.SCHEDULED,"2021-01-27 07:10:00.612792",6abd24aec3a9b0d7bb4c3e4cdf83aaaf,1402
1560,a_myssh_dag_id,"2021-01-27 07:10:00.000000",success,scheduled__2021-01-27T07:10:00+00:00,0,...,"2021-01-27 07:12:00.974169","2021-01-27 07:12:00.940742",DagRunType.SCHEDULED,"2021-01-27 07:12:00.970887",4fb07d9917286fd0ddf1fe1193f47c56,1402
1561,a_myssh_dag_id,"2021-01-27 07:12:00.000000",success,scheduled__2021-01-27T07:12:00+00:00,0,...,"2021-01-27 07:14:00.146510","2021-01-27 07:14:00.078785",DagRunType.SCHEDULED,"2021-01-27 07:14:00.136289",99a131cea351416ca267e1c99a6c317c,1402
1562,a_myssh_dag_id,"2021-01-27 07:14:00.000000",success,scheduled__2021-01-27T07:14:00+00:00,0,...,"2021-01-27 07:16:00.407582","2021-01-27 07:16:00.342852",DagRunType.SCHEDULED,"2021-01-27 07:16:00.403971",9f041f7e66071faa3aeea5ba2d7b2ac3,1402
1563,a_myssh_dag_id,"2021-01-27 07:16:00.000000",success,scheduled__2021-01-27T07:16:00+00:00,0,...,"2021-01-27 07:18:00.587287","2021-01-27 07:18:00.518390",DagRunType.SCHEDULED,"2021-01-27 07:18:00.583780",6ae226db0a51678581c0430822fb13ec,1402
1564,a_myssh_dag_id,"2021-01-27 07:18:00.000000",success,scheduled__2021-01-27T07:18:00+00:00,0,...,"2021-01-27 07:20:01.183191","2021-01-27 07:20:01.036762",DagRunType.SCHEDULED,"2021-01-27 07:20:01.175236",74207cef195682178532b5f17b169f3d,1402
1776,gri_af_dag,"2021-02-08 06:23:22.309075",failed,manual__2021-02-08T06:23:22.309075+00:00,1,...,"2021-02-08 06:23:36.994496","2021-02-08 06:23:22.329361",DagRunType.MANUAL,"2021-02-08 06:23:36.979958",95a5c22cce63335b422f4191d3bcde80,NULL
1777,gri_af_dag,"2021-02-08 06:33:49.125979",success,manual__2021-02-08T06:33:49.125979+00:00,1,...,"2021-02-08 06:34:02.982654","2021-02-08 06:33:49.144538",DagRunType.MANUAL,"2021-02-08 06:34:02.979081",98a5ec212ae71250b3faab485524cb6c,NULL
1778,gri_af_dag,"2021-02-08 06:36:16.988476",success,manual__2021-02-08T06:36:16.988476+00:00,1,...,"2021-02-08 06:36:34.626016","2021-02-08 06:36:17.011262",DagRunType.MANUAL,"2021-02-08 06:36:34.618177",465053d57ac39abd2077dcb9376e0af2,NULL
1779,gri_af_dag,"2021-02-08 06:44:00.000000",success,scheduled__2021-02-08T06:44:00+00:00,0,...,"2021-02-08 07:00:19.552103","2021-02-08 07:00:00.633114",DagRunType.SCHEDULED,"2021-02-08 07:00:19.547203",6b74259a4bee1dbff4575443e311d7d8,1948
1780,wf_name_dag1,"2021-02-12 05:30:00.000000",success,scheduled__2021-02-12T05:30:00+00:00,0,...,"2021-02-12 06:23:54.810120","2021-02-12 06:18:42.728301",DagRunType.SCHEDULED,"2021-02-12 06:23:54.798679",ab7bb764d00683923424d6b61e555ce9,1970
1781,wf_name_dag1,"2021-02-12 06:00:00.000000",success,scheduled__2021-02-12T06:00:00+00:00,0,...,"2021-02-12 06:30:09.344537","2021-02-12 06:30:00.848567",DagRunType.SCHEDULED,"2021-02-12 06:30:09.339794",111d114f2fd56b9e81372876b1fb09db,1970
1782,wf_name_dag1,"2021-02-12 06:36:06.557490",success,manual__2021-02-12T06:36:06.557490+00:00,1,...,"2021-02-12 06:36:15.358848","2021-02-12 06:36:06.570601",DagRunType.MANUAL,"2021-02-12 06:36:15.351396",111d114f2fd56b9e81372876b1fb09db,NULL
1783,wf_name_dag1,"2021-02-12 06:39:51.615316",success,manual__2021-02-12T06:39:51.615316+00:00,1,...,"2021-02-12 06:40:02.468879","2021-02-12 06:39:51.625477",DagRunType.MANUAL,"2021-02-12 06:40:02.464890",111d114f2fd56b9e81372876b1fb09db,NULL
1784,wf_name_dag1,"2021-02-12 06:47:28.712314",success,manual__2021-02-12T06:47:28.712314+00:00,1,...,"2021-02-12 09:17:04.395182","2021-02-12 06:47:28.722670",DagRunType.MANUAL,"2021-02-12 09:17:04.388202",cc625526b57eb3268b67a3530bc12c44,NULL
1785,wf_name_dag1,"2021-02-12 07:00:00.000000",success,scheduled__2021-02-12T07:00:00+00:00,0,...,"2021-02-12 07:30:19.703150","2021-02-12 07:30:00.242029",DagRunType.SCHEDULED,"2021-02-12 07:30:19.697369",8a8cde534de9fc06bbb759970bd0c120,1970
1786,wf_name_dag1,"2021-02-12 07:30:02.594472",success,manual__2021-02-12T07:30:02.594472+00:00,1,...,"2021-02-12 07:30:27.168295","2021-02-12 07:30:02.601893",DagRunType.MANUAL,"2021-02-12 07:30:27.160290",8a8cde534de9fc06bbb759970bd0c120,NULL
1787,wf_name_dag1,"2021-02-12 07:35:23.553103",success,manual__2021-02-12T07:35:23.553103+00:00,1,...,"2021-02-12 07:35:38.124474","2021-02-12 07:35:23.566669",DagRunType.MANUAL,"2021-02-12 07:35:38.118753",8a8cde534de9fc06bbb759970bd0c120,NULL
1788,wf_name_dag1,"2021-02-12 08:30:00.000000",success,scheduled__2021-02-12T08:30:00+00:00,0,...,"2021-02-12 09:17:04.375111","2021-02-12 09:16:44.851284",DagRunType.SCHEDULED,"2021-02-12 09:17:04.369568",cc625526b57eb3268b67a3530bc12c44,1995
1789,wf_name_dag1,"2021-02-12 09:00:00.000000",success,scheduled__2021-02-12T09:00:00+00:00,0,...,"2021-02-12 09:30:15.372102","2021-02-12 09:30:00.140323",DagRunType.SCHEDULED,"2021-02-12 09:30:15.362640",7754ca53d252326e027fad4810d46331,2002
1790,wf_name_dag1,"2021-02-12 09:33:43.000000",failed,manual__2021-02-12T09:33:43.488773+00:00,0,...,NULL,NULL,DagRunType.MANUAL,"2021-02-12 09:47:48.726763",f7548f6da0600e6c718b844eeb6dcb6e,NULL
1791,wf_name_dag1,"2021-02-12 09:38:04.258877",success,manual__2021-02-12T09:38:04.258877+00:00,1,...,"2021-02-12 09:38:27.230027","2021-02-12 09:38:04.264935",DagRunType.MANUAL,"2021-02-12 09:38:27.226347",f7548f6da0600e6c718b844eeb6dcb6e,NULL
1792,gri_af_dag,"2021-02-12 10:22:58.447945",failed,manual__2021-02-12T10:22:58.447945+00:00,1,...,"2021-02-12 10:23:07.259305","2021-02-12 10:22:58.452112",DagRunType.MANUAL,"2021-02-12 10:23:07.254739",1da432885c29327651030aea1b132a3c,NULL
1793,gri_af_dag,"2021-02-12 10:26:31.287311",success,manual__2021-02-12T10:26:31.287311+00:00,1,...,"2021-02-12 10:26:37.184492","2021-02-12 10:26:31.297804",DagRunType.MANUAL,"2021-02-12 10:26:37.181153",6d95a2d2a38705b3ad1494136d678c8b,NULL
1794,gri_af_dag,"2021-02-12 11:00:00.000000",success,scheduled__2021-02-12T11:00:00+00:00,0,...,"2021-02-12 12:38:25.849610","2021-02-12 12:38:23.127220",DagRunType.SCHEDULED,"2021-02-12 12:38:25.844742",6d95a2d2a38705b3ad1494136d678c8b,2017
1795,gri_af_dag,"2021-02-12 12:00:00.000000",success,scheduled__2021-02-12T12:00:00+00:00,0,...,"2021-02-12 13:00:05.632818","2021-02-12 13:00:00.859133",DagRunType.SCHEDULED,"2021-02-12 13:00:05.626413",4f2840b3b143154c1cdc600b21ecf7da,2017
1796,gri_af_dag,"2021-02-12 13:00:00.000000",success,scheduled__2021-02-12T13:00:00+00:00,0,...,"2021-02-12 14:00:04.971443","2021-02-12 14:00:00.448574",DagRunType.SCHEDULED,"2021-02-12 14:00:04.965180",b4ace98c368dc5ba1d124b5cfb3393da,2017
1797,gri_af_dag,"2021-02-12 14:00:00.000000",success,scheduled__2021-02-12T14:00:00+00:00,0,...,"2021-02-12 15:00:04.525751","2021-02-12 15:00:00.228270",DagRunType.SCHEDULED,"2021-02-12 15:00:04.522657",514a324a7d4424c30a238af62001117f,2017
1798,gri_af_dag,"2021-02-12 15:00:00.000000",success,scheduled__2021-02-12T15:00:00+00:00,0,...,"2021-02-12 16:00:04.862862","2021-02-12 16:00:00.309909",DagRunType.SCHEDULED,"2021-02-12 16:00:04.858835",129c3b637fd6eaa75fa0a44a95709800,2017
1799,gri_af_dag,"2021-02-12 16:00:00.000000",success,scheduled__2021-02-12T16:00:00+00:00,0,...,"2021-02-12 17:00:04.958258","2021-02-12 17:00:00.370086",DagRunType.SCHEDULED,"2021-02-12 17:00:04.951639",4ec377da590304e0e6bad539cada0049,2017
1800,gri_af_dag,"2021-02-12 17:00:00.000000",success,scheduled__2021-02-12T17:00:00+00:00,0,...,"2021-02-12 18:00:04.693934","2021-02-12 18:00:00.038809",DagRunType.SCHEDULED,"2021-02-12 18:00:04.687132",14ad5a9da1e4d928023dcf06866ab996,2017
1801,gri_af_dag,"2021-02-12 18:00:00.000000",success,scheduled__2021-02-12T18:00:00+00:00,0,...,"2021-02-12 19:00:05.410262","2021-02-12 19:00:00.570076",DagRunType.SCHEDULED,"2021-02-12 19:00:05.406968",85b2758b5d99afbb30613f37ebf3dbdb,2017
1802,gri_af_dag,"2021-02-12 19:00:00.000000",success,scheduled__2021-02-12T19:00:00+00:00,0,...,"2021-02-12 20:00:04.858218","2021-02-12 20:00:00.344492",DagRunType.SCHEDULED,"2021-02-12 20:00:04.855356",4a9ffb52b0b2785983e0d491d1f70dcd,2017
1803,gri_af_dag,"2021-02-12 20:00:00.000000",success,scheduled__2021-02-12T20:00:00+00:00,0,...,"2021-02-12 21:00:04.463356","2021-02-12 21:00:00.333029",DagRunType.SCHEDULED,"2021-02-12 21:00:04.458682",7a3e7161d6051584832bbd020919b21a,2017
1804,gri_af_dag,"2021-02-12 21:00:00.000000",success,scheduled__2021-02-12T21:00:00+00:00,0,...,"2021-02-12 22:00:05.329859","2021-02-12 22:00:00.208118",DagRunType.SCHEDULED,"2021-02-12 22:00:05.322869",25fd1338486c6151098c81f8b46af2b7,2017
1805,gri_af_dag,"2021-02-12 22:00:00.000000",success,scheduled__2021-02-12T22:00:00+00:00,0,...,"2021-02-12 23:00:05.409773","2021-02-12 23:00:00.848157",DagRunType.SCHEDULED,"2021-02-12 23:00:05.406467",c62a7fc4fdbc8218a290430322f26b3c,2017
1806,gri_af_dag,"2021-02-12 23:00:00.000000",success,scheduled__2021-02-12T23:00:00+00:00,0,...,"2021-02-13 00:00:04.974711","2021-02-13 00:00:00.564099",DagRunType.SCHEDULED,"2021-02-13 00:00:04.971185",56ffbf32df22a46d28d3f8c2660109de,2017
1807,gri_af_dag,"2021-02-13 00:00:00.000000",success,scheduled__2021-02-13T00:00:00+00:00,0,...,"2021-02-13 01:00:05.368126","2021-02-13 01:00:00.671090",DagRunType.SCHEDULED,"2021-02-13 01:00:05.364629",1b3665d094c14d070ce5817c912f3f31,2017
1808,gri_af_dag,"2021-02-13 01:00:00.000000",success,scheduled__2021-02-13T01:00:00+00:00,0,...,"2021-02-13 02:00:04.821839","2021-02-13 02:00:00.378721",DagRunType.SCHEDULED,"2021-02-13 02:00:04.817309",7835a7cd4f432d8ac4329352b852f6ff,2017
1809,gri_af_dag,"2021-02-13 02:00:00.000000",success,scheduled__2021-02-13T02:00:00+00:00,0,...,"2021-02-13 03:00:04.885231","2021-02-13 03:00:00.240300",DagRunType.SCHEDULED,"2021-02-13 03:00:04.880863",baf6a7c32eca7a5e4ada9f727cf8cf0f,2017
1810,gri_af_dag,"2021-02-13 03:00:00.000000",success,scheduled__2021-02-13T03:00:00+00:00,0,...,"2021-02-13 04:00:04.417333","2021-02-13 04:00:00.006553",DagRunType.SCHEDULED,"2021-02-13 04:00:04.409236",543448d8e508cdc7d979034ee7dc2fe9,2017
1811,gri_af_dag,"2021-02-13 04:00:00.000000",success,scheduled__2021-02-13T04:00:00+00:00,0,...,"2021-02-13 05:00:04.839868","2021-02-13 05:00:00.076934",DagRunType.SCHEDULED,"2021-02-13 05:00:04.835981",6c778fceff66981fa0b3a654cb399063,2017
1812,gri_af_dag,"2021-02-13 05:00:00.000000",success,scheduled__2021-02-13T05:00:00+00:00,0,...,"2021-02-13 06:00:04.221844","2021-02-13 06:00:00.050027",DagRunType.SCHEDULED,"2021-02-13 06:00:04.214144",ec16e5e2c9358f1e57ec0bce59ac55e8,2017
1813,gri_af_dag,"2021-02-13 06:00:00.000000",success,scheduled__2021-02-13T06:00:00+00:00,0,...,"2021-02-13 07:00:05.496877","2021-02-13 07:00:00.933258",DagRunType.SCHEDULED,"2021-02-13 07:00:05.493765",b84d68678d87773a31ac788ec1f8d84e,2017
1814,gri_af_dag,"2021-02-13 07:00:00.000000",success,scheduled__2021-02-13T07:00:00+00:00,0,...,"2021-02-13 08:00:05.354764","2021-02-13 08:00:00.676183",DagRunType.SCHEDULED,"2021-02-13 08:00:05.351429",e3d72672242a07fb754f427636dbf75d,2017
1815,gri_af_dag,"2021-02-13 08:00:00.000000",success,scheduled__2021-02-13T08:00:00+00:00,0,...,"2021-02-13 09:00:05.343799","2021-02-13 09:00:00.836823",DagRunType.SCHEDULED,"2021-02-13 09:00:05.338664",a4d1f58ea693498d965e2894dc19e927,2017
1816,gri_af_dag,"2021-02-13 09:00:00.000000",success,scheduled__2021-02-13T09:00:00+00:00,0,...,"2021-02-13 10:00:04.797572","2021-02-13 10:00:00.164828",DagRunType.SCHEDULED,"2021-02-13 10:00:04.790912",80e541516a5731e0e1db3503b95b2253,2017
1817,gri_af_dag,"2021-02-13 10:00:00.000000",success,scheduled__2021-02-13T10:00:00+00:00,0,...,"2021-02-13 11:00:05.272240","2021-02-13 11:00:00.419887",DagRunType.SCHEDULED,"2021-02-13 11:00:05.268634",dc34ffc451b6100873fde002d36e755c,2017
1818,gri_af_dag,"2021-02-13 11:00:00.000000",success,scheduled__2021-02-13T11:00:00+00:00,0,...,"2021-02-13 12:00:05.317642","2021-02-13 12:00:00.290574",DagRunType.SCHEDULED,"2021-02-13 12:00:05.313663",dc34ffc451b6100873fde002d36e755c,2017
1819,gri_af_dag,"2021-02-13 12:00:00.000000",success,scheduled__2021-02-13T12:00:00+00:00,0,...,"2021-02-13 13:00:04.662230","2021-02-13 13:00:00.136066",DagRunType.SCHEDULED,"2021-02-13 13:00:04.658690",62325f450e9f08914111b09d5b89ba78,2017
1820,gri_af_dag,"2021-02-13 13:00:00.000000",success,scheduled__2021-02-13T13:00:00+00:00,0,...,"2021-02-13 14:00:04.841792","2021-02-13 14:00:00.090025",DagRunType.SCHEDULED,"2021-02-13 14:00:04.835430",c1d1116ea1a1e2ea80236b684b0c32bd,2017
1821,gri_af_dag,"2021-02-13 14:00:00.000000",success,scheduled__2021-02-13T14:00:00+00:00,0,...,"2021-02-13 15:00:05.034538","2021-02-13 15:00:00.112655",DagRunType.SCHEDULED,"2021-02-13 15:00:05.027451",71ce81762f32d58b5642adccb2fb73b5,2017
1822,gri_af_dag,"2021-02-13 15:00:00.000000",success,scheduled__2021-02-13T15:00:00+00:00,0,...,"2021-02-13 16:00:04.983854","2021-02-13 16:00:00.536868",DagRunType.SCHEDULED,"2021-02-13 16:00:04.980579",2721b468d3e536fc5ba5fc000301b393,2017
1823,gri_af_dag,"2021-02-13 16:00:00.000000",success,scheduled__2021-02-13T16:00:00+00:00,0,...,"2021-02-13 17:00:04.845445","2021-02-13 17:00:00.225948",DagRunType.SCHEDULED,"2021-02-13 17:00:04.839085",d5213a84a5c3a8e90b3c712cf32ee9f2,2017
1824,gri_af_dag,"2021-02-13 17:00:00.000000",success,scheduled__2021-02-13T17:00:00+00:00,0,...,"2021-02-13 18:00:05.265886","2021-02-13 18:00:00.408873",DagRunType.SCHEDULED,"2021-02-13 18:00:05.262844",d9a176541828468a061bbbe38608949e,2017
1825,gri_af_dag,"2021-02-13 18:00:00.000000",success,scheduled__2021-02-13T18:00:00+00:00,0,...,"2021-02-13 19:00:05.023328","2021-02-13 19:00:00.345897",DagRunType.SCHEDULED,"2021-02-13 19:00:05.018622",5f35d198de175dbdd602a08e6899400d,2017
1826,gri_af_dag,"2021-02-13 19:00:00.000000",success,scheduled__2021-02-13T19:00:00+00:00,0,...,"2021-02-13 20:00:05.366697","2021-02-13 20:00:00.539574",DagRunType.SCHEDULED,"2021-02-13 20:00:05.363530",9854ad9ebf93659d37bf4ea2e0ef93fd,2017
1827,gri_af_dag,"2021-02-13 20:00:00.000000",success,scheduled__2021-02-13T20:00:00+00:00,0,...,"2021-02-13 21:00:04.763689","2021-02-13 21:00:00.345609",DagRunType.SCHEDULED,"2021-02-13 21:00:04.760444",fc25d973331968d3e5eb8ff976bc31ab,2017
1828,gri_af_dag,"2021-02-13 21:00:00.000000",success,scheduled__2021-02-13T21:00:00+00:00,0,...,"2021-02-13 22:00:05.423210","2021-02-13 22:00:00.481783",DagRunType.SCHEDULED,"2021-02-13 22:00:05.419873",cb7ac967aad6785eb8834e5c727c3591,2017
1829,gri_af_dag,"2021-02-13 22:00:00.000000",success,scheduled__2021-02-13T22:00:00+00:00,0,...,"2021-02-13 23:00:05.143804","2021-02-13 23:00:00.660667",DagRunType.SCHEDULED,"2021-02-13 23:00:05.140676",75464e69accc8500208d9acc8212096e,2017
1830,gri_af_dag,"2021-02-13 23:00:00.000000",success,scheduled__2021-02-13T23:00:00+00:00,0,...,"2021-02-14 00:00:04.783834","2021-02-14 00:00:00.433658",DagRunType.SCHEDULED,"2021-02-14 00:00:04.777374",82f4e1220046e77048ced946a40f3352,2017
1831,gri_af_dag,"2021-02-14 00:00:00.000000",success,scheduled__2021-02-14T00:00:00+00:00,0,...,"2021-02-14 01:00:04.963766","2021-02-14 01:00:00.430508",DagRunType.SCHEDULED,"2021-02-14 01:00:04.960536",8e8f94eb11c4909edfb711ba16d901fa,2017
1832,gri_af_dag,"2021-02-14 01:00:00.000000",success,scheduled__2021-02-14T01:00:00+00:00,0,...,"2021-02-14 02:00:04.604580","2021-02-14 02:00:00.163833",DagRunType.SCHEDULED,"2021-02-14 02:00:04.601436",50abd0d9b7ac6b9eaa1f56b8be38e4d4,2017
1833,gri_af_dag,"2021-02-14 02:00:00.000000",success,scheduled__2021-02-14T02:00:00+00:00,0,...,"2021-02-14 03:00:04.844529","2021-02-14 03:00:00.143623",DagRunType.SCHEDULED,"2021-02-14 03:00:04.838291",0c736334da3cfde69cd44627f009c98e,2017
1834,gri_af_dag,"2021-02-14 03:00:00.000000",success,scheduled__2021-02-14T03:00:00+00:00,0,...,"2021-02-14 04:00:04.597133","2021-02-14 04:00:00.012315",DagRunType.SCHEDULED,"2021-02-14 04:00:04.593692",64674bd6fd76b30b8704565a20598dd8,2017
1835,gri_af_dag,"2021-02-14 04:00:00.000000",success,scheduled__2021-02-14T04:00:00+00:00,0,...,"2021-02-14 05:00:04.574696","2021-02-14 05:00:00.069386",DagRunType.SCHEDULED,"2021-02-14 05:00:04.571513",64674bd6fd76b30b8704565a20598dd8,2017
1836,gri_af_dag,"2021-02-14 05:00:00.000000",success,scheduled__2021-02-14T05:00:00+00:00,0,...,"2021-02-14 06:00:05.112677","2021-02-14 06:00:00.376484",DagRunType.SCHEDULED,"2021-02-14 06:00:05.105104",07348d58127a9d4bd301f322d5edd200,2017
1837,gri_af_dag,"2021-02-14 06:00:00.000000",success,scheduled__2021-02-14T06:00:00+00:00,0,...,"2021-02-14 07:00:05.259017","2021-02-14 07:00:00.631008",DagRunType.SCHEDULED,"2021-02-14 07:00:05.255728",6e291b7cfe2d8feb0f01016ea8258c9e,2017
1838,gri_af_dag,"2021-02-14 07:00:00.000000",success,scheduled__2021-02-14T07:00:00+00:00,0,...,"2021-02-14 08:00:05.218934","2021-02-14 08:00:00.459073",DagRunType.SCHEDULED,"2021-02-14 08:00:05.215427",62300b97ef1795fcc6b90547442ce257,2017
1839,gri_af_dag,"2021-02-14 08:00:00.000000",success,scheduled__2021-02-14T08:00:00+00:00,0,...,"2021-02-14 09:00:05.485536","2021-02-14 09:00:00.686394",DagRunType.SCHEDULED,"2021-02-14 09:00:05.482433",ca9753bf6e83b4edc89598ba8793a625,2017
1840,a_SSH_DAG_ID,"2021-02-16 06:40:00.000000",success,scheduled__2021-02-16T06:40:00+00:00,0,...,"2021-02-16 07:17:51.255693","2021-02-16 07:17:45.578531",DagRunType.SCHEDULED,"2021-02-16 07:17:51.247402",074df73464e64ecc509049c7ec42bf98,2065
1841,a_SSH_DAG_ID,"2021-02-16 07:00:00.000000",success,scheduled__2021-02-16T07:00:00+00:00,0,...,"2021-02-16 07:20:05.934981","2021-02-16 07:20:00.591963",DagRunType.SCHEDULED,"2021-02-16 07:20:05.930174",2dac89f150eb6bb2e9551df34b0e3c64,2065
1842,a_SSH_DAG_ID,"2021-02-16 07:20:00.000000",success,scheduled__2021-02-16T07:20:00+00:00,0,...,"2021-02-16 07:40:05.519443","2021-02-16 07:40:00.286593",DagRunType.SCHEDULED,"2021-02-16 07:40:05.508118",76e5d7036af7681bc596135541631259,2065
1843,a_SSH_DAG_ID,"2021-02-16 07:40:00.000000",success,scheduled__2021-02-16T07:40:00+00:00,0,...,"2021-02-16 08:00:05.697388","2021-02-16 08:00:00.634584",DagRunType.SCHEDULED,"2021-02-16 08:00:05.691026",a6b886476384d6be4fd8d5733f8cccd2,2065
